ID	kmeans	network	red
863848178	0	6	7
863872062	3	5	7
863940812	3	6	5
864089731	7	6	3
864277088	0	5	6
864499236	0	1	6
864695923	1	6	7
864727093	2	5	6
865363663	0	5	6
865646118	0	6	6
865650949	2	6	4
865700461	5	6	2
865724497	0	5	0
865737158	2	5	4
866238403	0	5	6
866247313	0	3	6
866390995	0	5	6
866681575	0	5	5
866932382	0	5	6
866949186	0	0	6
867155586	0	5	6
867209778	6	7	7
867309697	0	3	6
867320288	6	5	7
867442014	4	6	6
867706286	0	4	7
868162700	0	5	5
868292971	4	5	6
868384117	7	6	3
868501650	0	5	6
868554325	2	6	4
868595948	2	3	4
868653746	0	6	3
868843974	6	6	7
868943821	3	5	6
868967174	0	5	6
868977530	2	5	4
869035063	0	3	7
869068442	6	6	6
869071574	0	5	6
869592992	0	6	5
869816581	0	6	6
870391068	0	5	6
870625687	6	3	7
870810240	0	5	6
870813583	1	5	6
870862560	2	3	4
870874616	2	0	4
871033782	0	6	6
871086638	6	5	7
871547060	0	3	6
871805545	0	6	5
872264922	0	5	6
872325818	6	6	7
872358662	0	6	5
872490572	3	5	7
872511486	0	3	6
872537798	0	6	6
872617927	2	5	4
872670619	0	6	6
872673618	0	3	6
872700740	0	6	6
872739181	1	5	0
872758213	1	6	0
872874650	0	5	6
872965141	0	5	6
873050245	0	5	6
873111199	0	6	6
873282517	5	5	5
873948542	0	6	6
874179840	6	3	7
874180399	0	5	6
874388670	4	6	6
874532198	0	3	6
874560794	0	6	6
874736240	0	6	6
874811576	2	6	4
874822386	3	6	3
874844509	0	6	6
874939212	0	3	6
876125251	0	5	6
876396018	0	5	6
876797845	0	5	6
876807360	1	6	0
876837301	3	3	4
876968556	4	3	6
877006411	6	5	7
877079178	3	5	4
877466467	0	6	6
877743685	0	3	5
877843675	0	3	5
878066448	0	5	6
878299920	0	5	5
878324090	0	6	6
878341286	0	6	6
878396767	0	5	6
878536110	0	5	6
878598812	2	5	4
878792444	1	6	0
878845063	0	5	6
878941094	0	3	6
879053485	0	6	6
879101298	2	6	6
879198284	0	6	6
879305576	1	5	0
879781862	0	3	6
879933433	0	5	6
880042147	2	5	4
880229647	0	6	6
880389468	2	5	4
880405483	3	6	4
880444940	2	0	4
880802522	0	5	6
880810872	0	5	0
880828933	6	6	7
880960430	0	5	6
881032026	0	6	6
881080585	0	6	6
881119116	1	6	0
881162936	3	6	4
881253006	2	6	4
881336214	0	6	6
881478908	3	6	4
881499589	1	6	0
881815454	1	6	7
881824688	6	6	7
881995489	0	6	6
882719719	0	6	6
882763400	0	6	6
883081436	2	5	4
883081764	0	5	0
883156974	2	3	5
883173456	0	5	6
883315926	0	6	6
883383374	1	6	0
883398222	0	5	6
883517250	0	5	6
883521091	6	6	7
883549592	0	5	6
883590073	2	5	4
883869968	0	3	6
884768886	0	5	6
884982504	7	6	3
884989338	3	5	6
885364712	0	6	6
885425749	0	6	6
885584042	2	5	4
885599610	0	5	0
885668263	7	5	3
885671574	0	6	6
885680215	0	6	6
885760982	0	5	6
885935192	1	6	7
886829095	0	5	6
887001992	0	6	6
887148235	6	5	3
887466103	0	5	6
887508368	0	6	6
887599453	0	6	6
887779484	3	5	4
887804521	6	6	7
887805954	3	6	6
888009853	3	6	4
888666415	0	5	1
889230240	5	6	2
889384956	0	5	6
889595406	0	5	6
889667834	4	5	6
889673756	0	6	6
889732507	0	6	6
889966476	0	6	6
890221538	0	5	6
890425286	0	3	6
891467028	0	3	6
891659496	0	5	6
891802441	5	6	2
891955093	5	4	2
892068433	2	3	4
892172772	0	3	6
892510867	0	6	6
892637977	0	6	6
892864352	0	5	6
893127606	0	6	7
893183714	0	5	6
893242682	0	6	7
893387011	5	5	1
893528330	0	6	3
893824032	0	6	3
893838631	6	6	7
893869376	0	6	6
893886152	0	5	6
893891257	0	6	6
894063139	7	5	3
894075884	0	6	0
894137402	0	6	0
894183824	4	5	6
894326899	0	6	6
894351378	0	5	6
894440467	3	3	4
895043850	0	6	0
895574815	0	5	6
895633172	0	6	6
895650158	0	0	6
895976690	0	6	0
896059076	5	6	3
896363796	0	5	0
896388308	0	3	6
896396617	7	5	1
896413483	1	6	0
896415961	3	6	4
896481378	2	3	4
896482520	6	5	7
896519233	0	6	6
896525190	0	6	6
896563502	0	6	6
896674309	4	6	0
897127008	0	6	6
897582194	0	5	6
897680478	0	5	6
898163048	1	6	1
898278823	6	6	7
898295042	0	5	6
898336003	2	6	6
898446702	0	6	6
898449246	0	6	6
898588495	3	5	4
898652600	0	5	6
898664322	0	5	6
898718372	0	3	6
898737198	0	5	6
898821619	0	5	6
898879880	0	6	5
899385607	6	6	6
899927840	0	5	6
900276614	0	5	6
900340549	6	6	7
900427933	0	5	6
900684488	2	6	4
900687738	0	5	5
900739572	0	3	6
900848947	2	6	0
900975522	2	6	4
900976286	0	6	7
901120747	0	6	6
901146289	0	3	6
901404451	0	5	6
901832672	0	6	6
901908248	4	6	6
902003497	0	5	6
902024870	5	6	2
902178703	5	5	1
902909918	0	6	6
903006187	6	5	7
903147756	3	3	4
903221912	7	6	3
903249487	0	3	7
903253584	3	6	4
904418545	0	6	6
904690814	0	6	6
904845949	0	6	6
904960758	7	3	3
905056650	1	5	0
905074292	0	6	6
905339852	0	6	3
905794033	2	5	4
906107654	1	6	0
906119239	6	6	7
906309270	0	5	6
906473576	0	5	5
906491862	0	6	6
906620378	6	6	7
906826814	0	5	6
906861786	0	5	6
906938084	0	6	6
907063566	0	6	6
907123326	0	5	0
907274616	0	6	6
907301462	2	6	4
907308247	0	5	6
908013650	0	3	6
908197699	6	5	7
908339652	2	6	4
908368508	0	6	6
908655721	3	3	4
908710178	0	6	5
908799254	3	6	4
909031130	2	6	4
909080364	6	5	6
909177746	3	5	4
909283566	6	5	7
909299834	0	6	6
909888312	0	5	6
910376112	0	6	6
910409150	0	5	6
910549849	1	6	0
910762021	5	6	2
910905018	2	5	6
910908656	0	6	6
910942159	5	5	3
910963081	3	6	4
911062770	0	5	6
911096893	0	6	6
911098632	0	6	6
911263105	0	5	6
911267677	0	6	0
911406475	0	6	6
911434074	3	5	4
911573431	7	6	3
911762875	0	6	6
911872622	6	6	7
911909497	2	0	4
912054596	0	5	3
912111998	5	4	7
912480596	2	6	4
912633565	0	6	6
912918438	3	6	4
913246112	0	6	6
913350271	0	5	0
913686325	0	5	6
913763790	0	6	5
913857266	0	6	6
914583320	6	6	7
914712740	0	5	6
914749729	0	5	6
915194180	3	6	4
915272772	0	5	6
915332599	0	5	6
915467660	0	5	6
915608311	6	6	7
915661836	0	6	6
915669780	0	5	6
915695586	0	6	6
915723362	0	5	6
915906134	0	6	6
915919968	0	5	6
916059498	0	6	6
916066321	7	3	3
916615946	3	5	5
916703246	0	6	6
916996022	0	5	5
917127007	5	5	5
917275177	0	6	6
917321430	3	5	4
917341692	6	3	7
917605388	2	5	4
918060109	0	5	6
918152748	0	6	6
918293942	0	6	6
918463526	0	5	6
918710046	0	3	6
919008212	0	6	6
919173001	0	6	6
920060192	0	5	0
920112948	0	3	6
920142950	3	6	0
920279767	0	5	6
920287650	0	6	6
921236006	0	5	3
921655566	3	6	4
921677940	0	6	6
921717325	0	5	6
921721195	0	6	6
921932503	0	5	6
921970099	0	6	6
922065703	5	6	1
922076556	1	6	0
922351220	2	6	4
922379126	0	6	6
922597158	0	5	6
923086214	0	5	6
923273256	0	5	6
923759052	0	6	6
923780088	3	5	4
924145116	0	6	6
924233970	2	5	4
924266484	0	5	6
924292640	0	5	6
924430244	0	6	6
924464766	0	0	7
924611846	3	6	4
924639642	4	3	6
925226052	0	5	6
925253407	0	5	6
925522855	0	6	6
925532570	1	6	0
925581164	0	6	6
926014844	0	6	6
926041854	2	5	4
926057317	0	5	6
926200171	0	6	1
926358937	0	6	6
926374866	0	5	6
926446405	0	6	6
926447635	0	6	6
926545280	3	5	5
926620578	0	5	6
926621803	1	6	0
926797327	3	5	4
926817313	0	6	6
927112814	0	6	6
927979267	0	5	3
928064257	2	5	4
928158884	0	5	6
928208257	0	5	3
928248888	0	5	6
928266445	0	5	6
928304568	3	6	0
928309656	0	5	6
928540694	0	5	6
928551426	5	6	2
928677283	3	5	4
928839300	0	0	1
928895239	5	6	2
928895431	3	6	4
928919971	0	5	6
929098483	0	6	6
929183305	7	5	3
929188567	3	5	7
929633700	7	3	3
929669178	0	5	6
929901458	0	6	6
930021536	2	6	4
930033961	0	5	6
930199064	2	3	6
930357602	7	5	3
930618446	1	5	0
930644402	0	5	6
930667290	0	6	6
930806082	0	5	4
930847412	2	2	6
931025682	3	6	4
931056326	3	5	4
931084544	0	5	6
931360850	0	5	6
932740352	2	3	7
932756606	2	5	4
932832606	0	5	6
932944561	0	6	3
933044846	6	6	7
933331638	0	6	6
933354426	6	6	7
933370855	0	2	4
933412074	2	2	6
933420931	5	6	1
933433482	0	5	6
933450278	0	3	6
933483325	3	6	4
933680390	2	6	4
933693342	2	7	6
934052329	0	5	7
934804658	0	5	6
934992812	0	3	6
935065458	0	3	6
935157218	0	5	6
935470682	0	6	7
935648720	0	0	4
935668160	0	6	6
935669960	0	6	6
935730361	0	5	6
936073292	0	6	6
936097273	0	4	6
936591566	3	3	4
937095961	4	6	6
937516962	1	6	0
937769822	0	3	6
938260602	2	5	4
938525498	0	6	3
938993460	7	3	3
939070867	0	5	6
939213961	0	5	6
939341706	7	3	3
939432756	7	3	3
939464072	2	5	4
939725155	3	6	4
939789715	0	5	6
940074348	0	5	6
940229510	0	6	6
940301828	1	5	0
940327800	0	5	6
940345428	0	5	6
940391467	2	5	4
940570669	0	2	6
940627256	0	5	0
941495154	0	5	6
941768041	2	5	4
941835242	0	0	6
941971686	4	5	6
942055706	0	6	6
942282097	5	6	3
942319320	0	5	6
942420900	2	5	6
942441955	0	5	6
942515845	0	6	6
942539628	6	6	7
942549816	0	6	6
942582146	3	5	4
942699452	0	3	6
942735266	7	6	3
942756595	6	7	7
943410757	1	6	0
943706000	0	3	6
943825795	0	5	6
944169762	0	6	6
944262290	0	5	6
944482908	5	4	2
944488182	0	3	3
944522922	0	5	6
944541794	0	5	0
944570934	7	6	3
944872802	5	4	7
944914592	7	5	3
945021517	3	5	7
945150218	2	5	4
945475225	7	3	3
945663600	7	5	3
945665192	3	3	4
945863072	0	3	6
945896292	6	6	7
945918757	6	5	7
946079773	5	6	1
946168334	3	6	5
946280622	0	5	6
946487766	5	5	2
946526426	0	5	6
946540244	0	3	0
946615142	0	3	6
946667804	2	7	6
946796514	0	6	6
946816322	5	6	2
946901437	2	6	7
946971924	6	3	6
947713470	6	5	7
947835792	3	6	4
947839651	0	6	6
947895757	6	6	7
947969479	0	5	6
948602023	0	2	4
948735864	0	6	6
948998797	0	3	6
949709887	2	6	4
949851823	0	6	6
950301636	0	3	6
950637132	3	2	4
950739169	0	5	6
950981948	0	5	6
951138782	1	6	6
951534907	6	6	7
951770743	6	5	7
951819744	0	3	6
952630843	0	6	4
952651484	0	5	6
952662644	0	5	6
952836553	3	5	4
952859779	0	6	6
952885526	3	6	4
952961642	0	6	6
952993339	7	5	3
953241984	0	6	6
953366084	0	6	6
953809051	3	6	4
954035870	0	2	4
954458766	0	5	3
954462313	0	6	6
954462870	3	6	4
954463094	0	6	5
954593696	0	3	5
954629372	0	5	5
954720488	5	6	1
954756468	3	3	4
954774398	0	5	6
954906900	0	6	6
955092720	0	3	6
955111292	3	6	4
955152270	6	6	6
955818421	3	6	4
956257794	1	6	0
956382690	0	3	6
956431182	0	6	6
956479640	2	5	6
956577157	0	6	6
956791256	6	4	7
957972866	1	5	6
958170230	7	6	3
958199244	2	6	4
958221931	0	5	6
958375885	0	5	6
958744460	0	0	6
958766774	0	6	6
958907449	0	6	6
958928210	3	6	4
959045868	0	6	6
959198353	4	5	6
959283662	0	6	5
959506412	0	6	6
960093474	0	5	7
960248695	3	6	4
960293462	2	2	3
960385638	7	6	3
960527185	0	6	0
960685495	6	5	7
961070262	0	6	6
961256744	1	5	0
961385533	0	6	6
961410624	3	5	4
961425139	0	5	6
961506336	0	5	5
961652522	0	6	7
961658689	3	5	4
961661738	0	3	6
961726592	1	6	0
961791415	0	5	2
961938270	7	6	3
962437808	0	3	6
962441580	0	5	6
962467837	7	5	3
962718175	0	6	0
962723708	1	6	0
962962153	0	6	6
962971758	0	5	6
963017796	0	6	6
963256500	6	6	3
963558992	3	5	7
963671348	3	5	4
963672476	0	6	6
963832976	7	6	3
964108728	1	3	4
964364323	0	5	4
964615729	0	4	0
964683762	2	0	4
964810364	0	5	6
964824858	0	6	6
965190992	0	5	6
965239591	6	6	7
965300118	1	6	0
966089413	0	4	7
966550458	7	3	3
966765097	3	5	4
966784320	2	5	4
966873422	2	6	4
966972998	0	6	6
967145838	0	6	6
967198128	2	6	4
967284829	5	3	1
967339524	0	5	5
967384813	0	5	6
967585584	0	6	6
967600842	0	6	6
967776210	1	6	0
968919398	0	6	7
968988854	0	5	6
969009691	5	6	2
969024852	0	6	3
969085627	0	6	6
969205604	0	6	6
969234594	0	6	6
969285554	3	6	7
969293293	2	5	4
969299473	5	6	3
969395670	3	3	4
969441739	0	6	3
969546421	0	6	6
970051896	3	6	4
970086750	0	5	6
970117477	3	5	4
970177141	6	5	7
970200684	0	5	3
970334948	0	5	6
970337580	0	0	6
970363117	0	3	6
970672346	6	3	7
970740067	0	5	6
970746103	3	5	4
970751371	6	6	7
970846249	0	0	6
970880726	2	5	4
970920456	4	6	6
970963034	4	5	6
970996542	6	5	5
971007204	3	6	4
971046090	0	5	6
971190889	0	3	6
971195227	0	5	6
971453791	0	5	6
971822479	7	5	3
972243385	2	2	4
972388170	0	5	6
972660548	0	5	6
972745663	0	5	6
972780312	0	6	6
972880014	0	5	6
972890420	0	6	6
972924164	4	5	6
972986858	0	5	6
972992394	3	6	6
972996499	0	6	6
973011554	0	6	6
973029073	7	6	3
973057928	6	3	7
973249622	0	3	6
973879566	0	5	6
973886532	2	4	7
974265750	0	6	6
974277312	0	6	6
974342808	0	6	6
974351666	1	6	0
974388600	0	5	5
974993083	0	5	6
974997205	0	6	6
975011672	0	6	6
975083772	0	6	6
975117218	0	5	6
975144350	3	6	4
975209971	0	5	6
975266815	1	6	7
975447110	2	3	4
975907741	0	6	6
976076648	0	5	5
976110145	0	5	6
976318686	0	5	6
977018468	6	6	7
977048286	4	6	6
977080524	1	5	0
977365230	0	6	6
977417384	0	6	6
977434548	0	5	5
977559500	7	3	3
977625606	4	6	6
977740262	7	5	1
978003078	0	5	7
978291654	4	6	6
978569244	0	6	6
978618300	0	4	7
979528849	0	6	6
980754230	5	5	3
981295040	2	5	4
981330482	0	5	6
981420157	2	6	4
981565586	0	5	6
981640489	0	6	6
981650904	0	6	6
981770359	0	6	7
981800528	0	6	6
981973874	7	6	3
982583744	3	6	4
982900189	0	6	6
983009892	4	5	4
983113206	0	6	6
983312749	2	5	4
983519574	1	6	7
983541902	0	5	6
983588460	5	6	1
983643882	6	5	7
983881910	0	6	6
984644130	0	6	6
984738990	2	5	4
984801798	0	6	6
985004820	0	5	5
985107650	0	3	5
985146258	3	6	4
985194962	0	6	6
985330388	6	2	6
985741658	0	6	6
985829514	0	6	7
985913719	3	5	4
985960518	5	0	6
985988916	0	6	6
986487074	3	6	4
986645412	0	5	6
986690616	0	6	6
986830723	0	6	6
986853402	0	5	6
987089515	0	6	6
987254166	3	6	4
987594054	0	5	6
987621818	0	6	6
987634921	0	6	6
987765222	1	6	0
987807326	0	5	6
988333188	6	6	6
988666986	0	5	6
988749666	0	6	0
988890433	0	6	6
989076014	0	5	6
989260922	0	6	6
989475102	2	3	4
989601374	6	6	7
989629957	2	5	4
989696821	0	6	0
989869759	1	6	0
990182238	3	5	4
990218059	1	6	7
990298244	0	6	6
990592638	3	6	4
990673100	0	5	5
990780061	0	6	6
991569338	6	6	7
991614074	0	5	4
991632295	0	6	6
991807028	3	3	4
991814719	1	6	0
991824781	5	0	6
991878301	7	6	7
991951718	0	5	6
991953505	5	6	3
992009509	0	6	6
992077800	3	6	4
992173394	0	5	5
992257249	3	6	4
992274253	0	6	6
992469288	6	6	7
993055418	7	5	3
993170504	0	6	6
993317136	0	5	6
993454776	0	6	3
993568212	7	6	2
993692160	0	3	6
993794952	0	6	6
993846570	7	5	3
993913171	0	6	6
993917707	2	3	4
994115648	3	5	6
994136382	7	5	3
994142382	2	6	4
994402129	7	5	3
994877557	0	3	6
995358740	6	6	7
995420972	3	6	4
995797524	5	3	3
995843726	2	5	4
996016801	1	6	0
996019842	0	5	6
996458221	0	6	6
997176709	0	6	6
997300692	5	6	1
997438951	0	6	6
997509636	2	6	4
997558682	0	6	6
997693560	0	6	6
997709520	3	6	5
997965858	2	5	4
998106204	0	3	6
998161488	0	6	7
998198377	0	3	6
998463768	0	5	6
998641825	2	5	4
998643529	0	3	6
998719376	0	5	6
998746722	6	6	3
999343034	3	5	4
999573818	0	3	6
999691736	0	6	6
999713118	0	6	6
999743604	0	5	6
1000058064	0	6	6
1000291802	0	6	6
1000356811	0	6	6
1000544112	0	5	6
1000545630	0	3	6
1000644344	0	6	6
1000749372	6	6	7
1000770385	0	6	6
1000840580	3	5	4
1000840591	0	5	0
1001557310	6	5	7
1001872484	0	5	6
1002317184	1	5	6
1002545444	0	6	5
1002834704	0	6	6
1002843985	7	6	3
1003015644	0	6	6
1003016539	0	5	6
1003040701	0	6	5
1003172208	6	6	7
1003177188	0	6	5
1003191991	3	6	4
1003296667	7	6	3
1003339862	0	5	0
1003359398	0	0	6
1003472814	0	6	6
1003546267	0	5	4
1003901832	0	3	6
1003997276	6	6	7
1004074021	0	2	6
1004320812	0	6	6
1004630832	0	5	6
1004748337	2	5	4
1004809088	3	5	4
1004837815	3	5	4
1005165343	0	6	6
1005371676	0	5	6
1005529741	0	6	6
1005530941	3	6	4
1005658801	0	3	6
1006268112	3	6	4
1006270520	3	5	4
1006276441	0	5	5
1006789376	5	0	1
1006820060	2	5	4
1007249647	0	6	0
1007424805	0	5	6
1007524855	0	5	6
1007627268	3	5	4
1007693431	4	6	6
1007699047	3	5	4
1007838656	0	5	6
1007926014	7	6	3
1008101432	6	6	7
1008173011	5	4	7
1008674725	2	6	4
1009236583	2	5	6
1009478472	6	6	7
1009482973	0	6	6
1009735423	4	5	6
1009986108	3	3	4
1010079589	1	6	0
1010080698	1	6	0
1010144928	0	5	6
1010191776	0	6	6
1010261700	0	6	6
1010344843	0	5	6
1010349703	0	5	6
1010379248	0	5	0
1011137978	6	5	6
1011576486	1	6	7
1011594650	0	5	6
1011864644	0	0	4
1012123447	2	3	4
1012157222	5	4	7
1012349322	1	6	0
1012440908	6	5	7
1012566668	4	5	6
1012600328	7	6	3
1013279076	0	5	5
1013491687	4	3	7
1013618791	0	5	6
1013655594	0	6	6
1013799680	0	5	6
1014192277	0	5	6
1014196506	0	6	6
1014267198	2	6	4
1015153831	0	5	6
1015752708	0	3	6
1016139708	0	5	6
1016454498	0	6	5
1016517846	0	6	7
1016578441	0	6	6
1016780982	0	5	6
1016859158	0	5	6
1017514951	0	2	3
1017978547	2	5	4
1018048447	0	0	0
1018404032	0	6	3
1018689103	0	6	6
1018771207	0	5	6
1018781420	1	6	0
1018915753	2	5	0
1019916667	3	6	6
1020360546	0	6	7
1020361044	0	5	6
1020443928	0	3	6
1020587388	2	5	4
1020590041	1	6	0
1020655573	0	4	6
1020684852	0	5	6
1020702314	3	6	4
1020744415	0	5	6
1020847784	0	6	5
1020851863	0	5	6
1020903434	7	6	3
1021029888	2	5	4
1021140433	0	6	6
1022207262	0	5	3
1022228743	5	6	6
1022631577	0	5	5
1022815898	7	3	3
1022987766	0	5	6
1023022946	0	0	6
1023109148	0	5	0
1023191750	0	6	6
1023225614	0	6	4
1023241435	3	5	7
1023495254	2	0	4
1024463550	7	6	3
1024538880	1	6	0
1024588470	0	5	6
1024752108	6	5	7
1024826556	2	4	7
1025043372	0	7	6
1025110729	0	6	6
1025149316	0	5	6
1025170075	0	3	6
1025256734	3	5	6
1025356717	0	3	2
1025562138	3	5	4
1025585418	6	6	7
1025616788	0	6	6
1025633256	3	6	4
1026816122	1	5	0
1026840204	6	6	7
1026971880	0	5	6
1027024338	1	5	0
1027086782	0	6	6
1027141638	3	6	3
1027156628	0	6	6
1027288718	3	5	4
1027433060	0	5	5
1027452241	2	4	7
1027469732	6	6	5
1027475562	2	5	4
1027496004	0	5	6
1027515500	0	6	7
1027593618	2	6	6
1027621284	0	5	6
1027859635	6	5	7
1027877826	3	3	4
1028485044	0	5	5
1028562781	0	6	6
1028596771	0	5	5
1028624108	1	6	7
1028874824	0	5	6
1028953796	0	5	3
1028991276	0	6	6
1028994692	6	5	7
1029174486	0	6	0
1029342806	6	3	7
1029669806	4	6	6
1029702007	0	6	6
1029854966	0	6	6
1030173403	0	6	6
1030606266	6	5	7
1030873993	0	6	6
1030951638	5	5	3
1030961382	0	6	6
1031056957	0	3	6
1031481487	1	6	0
1031485572	0	6	6
1031756881	7	6	3
1031893051	0	6	6
1032036530	0	5	6
1032231397	0	6	3
1032659666	0	6	6
1032874021	0	6	6
1033084400	0	6	6
1033277851	6	5	6
1033483555	3	3	4
1033534224	0	5	6
1033658533	3	3	4
1033659738	0	5	6
1033770836	0	6	6
1033906129	0	6	6
1034599363	0	6	6
1034621336	0	5	5
1034971146	0	3	6
1034996852	0	6	6
1035002564	0	3	6
1035268176	0	6	6
1035276907	0	5	6
1035302526	0	6	6
1035325189	2	6	4
1035326718	0	6	6
1035373596	2	6	4
1035416820	7	6	3
1035456240	0	3	6
1035480338	3	6	4
1035500761	0	6	6
1035533707	0	6	6
1035544626	3	6	4
1035588122	0	6	5
1035806473	1	5	4
1036006482	3	3	4
1036079101	0	5	6
1036081831	6	6	7
1036144999	3	5	7
1036181556	0	5	0
1036466802	0	6	6
1037227646	6	6	7
1037878399	0	5	6
1037901902	5	3	1
1037992610	0	6	7
1038018570	1	6	0
1038398040	4	5	6
1038416790	0	5	6
1038450697	0	5	6
1038477685	0	6	5
1038587083	0	6	7
1038626396	4	5	6
1038782894	3	5	4
1038867895	2	6	4
1038910230	3	6	4
1038965480	0	5	6
1038995916	3	3	4
1039244772	0	6	6
1039660392	3	6	4
1039811612	0	5	3
1040320969	0	5	6
1040399630	6	5	5
1040568860	0	5	6
1040721602	5	6	2
1040934588	0	6	5
1041051433	0	6	3
1041264247	3	6	4
1041327470	6	6	7
1041367136	3	6	4
1041469135	2	6	4
1041492590	2	6	4
1041605676	0	5	6
1041657252	6	6	7
1041762259	7	3	3
1041770521	7	3	3
1042059396	7	3	3
1042146367	0	5	3
1042800427	0	6	6
1042941248	3	5	4
1043195244	0	6	5
1043228436	6	6	7
1043305934	0	5	6
1043395399	3	3	4
1043407046	1	6	7
1043472840	0	5	6
1043690666	2	6	4
1043718326	0	6	6
1043774846	0	6	5
1043820002	0	6	6
1043908903	0	6	0
1044064441	0	5	3
1044156476	0	0	4
1045176704	0	5	6
1045454442	0	5	6
1045569019	6	6	7
1045601731	0	5	6
1045734068	1	5	0
1046035627	2	6	4
1046069521	0	5	3
1046273162	0	6	3
1046475139	0	6	6
1046638267	7	6	3
1046803280	7	6	3
1048071408	0	5	6
1048224151	5	6	3
1048526130	0	3	6
1048617536	3	6	4
1048759824	0	5	0
1048816994	0	6	6
1048937270	7	6	6
1049065322	3	6	4
1049190660	0	5	6
1049320532	4	5	6
1049440416	0	5	6
1049514314	0	6	5
1049574962	0	5	6
1049632442	0	6	6
1050659887	0	6	0
1050905258	0	6	5
1051315628	0	5	6
1051355514	0	6	6
1051362066	0	6	6
1051484756	0	6	6
1051569637	0	6	6
1051626541	2	5	4
1051692578	0	5	5
1051727360	0	6	6
1051748798	0	6	6
1051947920	0	3	0
1051949480	6	6	7
1053049956	0	6	6
1053299178	3	5	4
1053318564	4	5	6
1053392222	0	6	0
1053423019	0	5	5
1053480236	2	5	4
1053494700	6	6	7
1053628836	0	6	6
1053727526	2	3	4
1053753258	6	5	7
1053866251	0	6	6
1053866720	2	5	5
1053884598	0	6	3
1053931856	1	6	0
1054168878	1	6	0
1054178239	6	5	7
1054303687	2	4	7
1054892244	7	5	3
1055367937	5	6	1
1055600346	0	6	6
1055737956	0	5	6
1056172218	0	5	6
1056342218	0	3	6
1056385110	0	6	6
1056590510	0	5	6
1056660302	0	6	6
1056670237	0	6	6
1056674622	0	5	6
1056735888	3	5	4
1056791629	3	6	4
1056815539	6	5	7
1056837073	0	6	6
1057001461	6	6	7
1057006616	2	6	6
1057057735	0	6	6
1057092781	0	6	3
1057127101	0	5	6
1057220694	0	3	6
1057304274	0	3	6
1057998511	3	5	6
1058258449	7	3	5
1058263994	0	3	6
1058495792	3	5	4
1058532602	0	5	6
1058612514	0	6	6
1058869784	6	6	7
1059076136	0	6	7
1059170810	6	5	7
1059221179	2	5	4
1059272478	0	3	6
1059279073	2	5	4
1059337495	2	6	4
1059436280	0	5	6
1059616656	3	6	4
1059787898	4	5	6
1059819768	5	6	1
1060607072	0	5	6
1061010343	0	6	6
1061426744	0	5	6
1061622516	3	5	4
1061697049	0	6	6
1061933720	2	6	4
1062078548	0	6	6
1062291216	0	5	6
1062569149	2	6	4
1062782490	6	6	7
1063086110	0	5	3
1063334502	0	6	6
1063539301	3	0	4
1063692055	1	6	7
1063861231	6	6	7
1064047711	0	5	6
1064066233	1	6	6
1064162256	3	6	6
1064315478	5	5	3
1064359470	0	5	6
1064372666	5	6	4
1064487804	0	5	6
1064489856	0	5	6
1064544601	0	5	6
1064589278	0	6	6
1064661812	7	5	3
1064712613	0	6	6
1065066414	2	5	4
1065138115	1	5	0
1066326133	0	6	6
1066331268	3	6	4
1066348753	0	6	0
1066503774	1	6	0
1066608704	6	5	6
1066746349	7	5	3
1066793484	0	6	6
1066869072	4	5	6
1066887362	0	5	6
1066973672	2	5	4
1067009953	0	6	6
1067013504	6	5	7
1067255352	2	3	4
1067315616	0	6	6
1067403409	0	6	7
1067444509	0	5	6
1067589086	0	3	6
1067912118	0	5	6
1068414278	0	6	3
1068972049	2	3	5
1069141086	0	0	6
1069222568	0	5	6
1069285748	6	5	7
1069472850	0	6	6
1069549182	3	3	4
1069644288	0	6	6
1069699332	3	2	4
1069746037	0	3	6
1069751502	7	6	3
1069862402	0	5	0
1070014645	0	5	1
1070093557	0	6	6
1070132767	3	5	4
1070758501	3	5	4
1071010459	0	6	6
1071437576	0	5	6
1071580729	0	6	5
1071917972	0	5	0
1072126590	0	0	7
1072166966	0	6	6
1072211604	2	6	5
1072475726	0	3	6
1072672189	0	3	6
1072749373	1	6	7
1072860889	0	6	6
1073985738	0	5	5
1074257515	1	5	0
1074345980	0	6	6
1074448758	0	5	6
1074678787	0	6	5
1075067612	3	5	4
1075093268	0	6	6
1075189164	2	6	0
1075254884	0	5	0
1075299566	0	3	6
1075321986	0	6	6
1075354465	0	6	6
1075369063	0	5	6
1075420717	0	6	5
1075483026	2	6	6
1075699820	0	6	6
1076087047	5	4	7
1076785544	2	5	4
1077527221	0	6	6
1077572756	0	5	6
1077969619	6	5	7
1078046899	7	5	3
1078075578	2	5	6
1078095811	0	3	6
1078519214	0	6	6
1079118319	0	6	6
1079474096	5	5	3
1080529453	7	6	3
1080927776	0	4	7
1081084316	6	5	7
1081109150	3	5	4
1081132604	0	5	6
1081189914	0	3	6
1081379330	0	5	6
1081570350	5	4	7
1081631270	2	5	6
1081741399	0	5	3
1081810638	0	6	6
1082984041	2	6	4
1083048296	0	5	6
1083128774	0	5	4
1083364363	0	3	6
1083538310	4	6	6
1083579793	2	6	4
1083683586	5	5	3
1083861709	3	6	4
1084075838	0	5	6
1084169497	0	4	6
1084501524	0	6	6
1084586966	0	5	5
1084918262	2	5	4
1084979539	6	6	7
1085035740	0	5	5
1085329621	0	6	6
1085930136	3	5	4
